isAS,pseudo,nb_abonne,type_contenu
17,wgoodlett9q,298253,Dev Twitter
479,kguerreau9r,858414,Cinéma
398,ghanburybrown9s,423640,Partis politiques
449,adominichetti9t,837771,Féminisme
509,apetr9u,985950,Cinéma
201,mamberson9v,206135,Mèmes
396,wseaking9w,143443,Art
315,cmacdearmaid9x,113755,Zemmouriens
469,dbleckly9y,822879,Rap US
533,mweekes9z,910367,LGBTQ+
206,tcamilleria0,884553,Zemmouriens
428,cmacalestera1,975906,Culture populaire
202,eseggesa2,622983,Rock
63,usambatha3,791348,Politique
236,lolivasa4,967510,Féminisme
121,jmiccoa5,558042,Twitch
331,crearya6,601210,Twitch
352,bmansoura7,326558,Netflix
374,rrizzardinia8,445965,Dev Twitter
30,cmansuera9,588042,The Office
486,lcroweaa,616383,Stranger Things
303,akemishab,282674,Travis Scott
49,pmionac,35410,Rock
180,jepiletad,606589,Géopolitique
81,bbroszkiewiczae,322071,Twitch
344,evanniekerkaf,768307,Elon Musk
406,ceyresag,218147,Photographie
363,cmairah,589652,Programmation
278,jsmooteai,850521,Diaspora africaine
331,htzukeraj,947737,Photographie
519,gbellefantak,806151,Rock
5,hjaumeal,225994,Streetwear
114,jonionsam,389774,Communauté noire
171,bmonieran,72803,Partis politiques
164,robruenao,71777,Zemmouriens
446,mfilonap,66913,Programmation
174,lblueaq,571027,Diaspora africaine
321,khuxsterar,313249,Web3
219,fmecchias,403902,Journalisme indépendant
38,sgreaterexat,584270,Histoire
130,dcontiau,167914,Mèmes
486,tbarbourav,932943,Twitch
191,gbroekaw,494114,Stranger Things
324,jgentyax,142375,Mode
291,bdrakeay,238100,Aya Nakamura
90,rebbittaz,149624,Écologie
498,kmartusovb0,323741,IA
198,gfostb1,441927,Rap français
149,cthurnhamb2,11240,HBO
78,wquestedb3,5382,Art
525,bgoeringb4,904807,The Office
352,ahousemanb5,53803,Cinéma
210,bdallicottb6,513866,Football
5,mbalbeckb7,149150,BTS
270,bjaumeb8,494573,Photographie
426,dpieleb9,124624,Art
203,jkidderba,568049,Activisme
414,rfeedhambb,963829,Crypto
294,tdowgillbc,452057,Mèmes
286,rgrassibd,151315,LGBTQ+
228,lchaperlinbe,336931,Football
63,mtheakerbf,700671,YouTube
10,ggibbenbg,113039,YouTube
342,tteaguebh,758219,The Office
103,dyvebi,622912,Streetwear
157,astqueintainbj,97796,Threads
402,cfissendenbk,371191,Rap français
469,mpellamonutenbl,734099,Twitch
208,cimpybm,36189,Anime
115,cconnerrybn,645440,Technologie
155,bgreyesbo,380876,Influenceurs
394,amchanbp,966206,Philosophie
295,bhayhowbq,985705,Art
183,thigganbr,285431,Électro
95,cknightsbs,253809,PSG
364,cmapsonbt,682484,NBA
78,dbaudibu,727163,Mèmes
311,bperobv,890389,Threads
133,whutcheonbw,881982,Technologie
228,dflaunierbx,493873,YouTube
10,harblasterby,780515,Influenceurs
190,aoliviabz,106689,Tatouage
243,hbarribalc0,906740,Rap US
327,hoakc1,138730,Football
447,tgillanic2,817091,Tatouage
488,tyacobc3,463255,Football
105,eaddisc4,703038,OM
289,byandlec5,924987,Activisme
328,dpetranekc6,729255,Twitch
18,ascorrerc7,942465,Écologie
362,zhabronc8,961441,Design
41,tbyardc9,4317,IA
35,glidsterca,511768,Influenceurs
111,tclaveringcb,417965,Illustration
454,eeuplatecc,902239,Threads
31,aatleycd,902373,Shitpost
420,ckiddlece,163888,Netflix
498,wkeablecf,551310,Mode
461,fgookescg,33340,Électro
249,kpurveych,93102,LGBTQ+
546,aellphci,723019,Géopolitique
396,ddowngatecj,467388,OM
151,plorenzinck,267329,Influenceurs
359,sshearmercl,103813,Tatouage
359,wpierrepointcm,391332,Shitpost
370,bflaunderscn,307703,K-pop
99,rsayburnco,388448,Programmation
248,adustcp,518459,Dev Twitter
244,mstrasecq,817867,PSG
509,esidworthcr,240215,Partis politiques
528,htremainecs,813074,Manga
331,astallenct,822227,Prime Video
57,vilyascu,541322,Zemmouriens
548,sbengoecheacv,172464,Prime Video
497,dbomecw,877376,Crypto
469,chaingecx,141241,Streetwear
453,fcrambiecy,68968,Féminisme
176,tterzocz,176547,Technologie
285,gpardued0,13086,Politique
275,tbarocd1,701882,Humour
188,kwardd2,391830,Tatouage
70,pmcwilliamsd3,868089,Féminisme
331,tpoxsond4,80629,Culture populaire
348,tcassleyd5,718899,Histoire
140,swatsond6,668150,Rock
68,rswettd7,261364,Partis politiques
169,bchauveyd8,833252,Technologie
110,hbartosinskid9,558664,NBA
82,vdownsda,6878,NBA
437,bitzcovichchdb,955580,Culture populaire
169,mchaffendc,490515,Cinéma
186,rrummindd,101115,Diaspora africaine
496,earnotde,190037,Netflix
503,bmcguffdf,581573,Threads
69,amallindinedg,588620,Travis Scott
17,vsissdh,116740,Féminisme
78,xgoldiedi,577641,Beyoncé
480,ohowiedj,62365,Art
109,kwaldockedk,837220,LGBTQ+
422,celwilldl,7105,YouTube
70,lgiveendm,247163,Euphoria
125,ozumbuschdn,155596,Beyoncé
264,fclowdo,783015,Cinéma
535,radamdp,680801,Euphoria
185,oeckelsdq,68582,Rap français
12,mmaskelldr,920840,Manga
463,dmcdavidds,179993,PSG
283,komohundt,348783,Illustration
407,aseindu,546864,BTS
298,mgolsthorpdv,32677,Manga
547,cskyrmedw,633117,PSG
69,ccicconedx,273738,Shitpost
186,abarstowkdy,204108,OM
282,gburbridgedz,659526,Cinéma
455,kgrogonoe0,865654,Mode
223,kelwyne1,869958,Diaspora africaine
225,jgaroghane2,36053,Manga
11,ctattershawe3,329202,Manga
107,mgreghe4,449642,Zemmouriens
314,lchaudrone5,199653,Fact-checking
29,efillinghame6,934723,Humour
137,aelenere7,898968,Influenceurs
530,atrunkse8,53597,Géopolitique
62,vtizzarde9,883136,Euphoria
431,hkintishea,635615,Influenceurs
325,eedscereb,545619,Streetwear
324,bderyebarrettec,879633,Zemmouriens
285,kuridgeed,144979,Mode
95,ahestropee,346730,Streetwear
164,dfellgettef,172327,NBA
118,ssachereg,115093,Fact-checking
357,jseverneh,530733,Art
302,jewenceei,543015,Écologie
358,asherrockej,998798,Influenceurs
403,bbenchek,685587,The Office
21,ckiftel,230404,Anime
259,jfrangioneem,693906,Cinéma
106,cchilesen,768232,Euphoria
410,hakerseo,823303,Culture populaire
152,btraiceep,671999,Prime Video
138,ddarmodyeq,802542,Twitch
72,idaouster,675601,Politique
67,fspriddlees,497348,Manga
80,iconaghanet,323391,NBA
202,htimbyeu,841314,Elon Musk
492,clawfordev,611307,Stranger Things
160,mfawcusew,746128,Anime
305,aerbex,707215,Beyoncé
33,athomersoney,293152,Rock
276,ngarlickez,152561,Humour
306,cellifff0,748185,Design
407,mfulstowf1,846137,Cinéma
344,mdomonef2,124340,Threads
312,bpellmanf3,862493,Partis politiques
237,adismoref4,894181,Threads
502,hstollenbeckf5,646563,Diaspora africaine
32,mdionisettif6,644795,Crypto
420,tkinvigf7,244697,Électro
549,swinmanf8,350896,LGBTQ+
396,adrewcliftonf9,178133,K-pop
385,mtsarfa,111978,Information
229,rfrankenfb,976550,Travis Scott
128,bgillionsfc,180561,Stranger Things
156,dmarchenkofd,202683,Humour
257,clinsterfe,665928,Photographie
46,tcannellff,635238,Fact-checking
276,klaurentinofg,782925,Géopolitique
73,abhatiafh,890757,Real Madrid
360,imitchelsonfi,489692,Design
408,ajarlmannfj,692844,Activisme
354,awellbelovefk,225530,Tatouage
481,gfaithfullfl,259835,Web3
401,dperchardfm,724365,YouTube
89,rringfn,677565,OM
465,vlordfo,130023,Histoire
52,hdelaguafp,560115,Jazz
335,ljillisfq,841533,Web3
442,rjovicicfr,378400,Illustration
509,ybousquetfs,494809,Travis Scott
423,lnewloveft,315824,Netflix
424,cthomafu,752739,Électro
495,bmaskreyfv,137222,Influenceurs
32,thowerdfw,390600,Programmation
93,crobbefx,57680,Football
528,mtamsettfy,665506,OM
441,vhawkeyfz,576757,Culture populaire
336,aaizikovg0,248085,Géopolitique
311,sitschakovg1,897940,K-pop
194,tfilochovg2,145750,Information
40,cfairecloughg3,798807,Streetwear
362,lcaryg4,374317,Streetwear
182,acompfordg5,856463,Netflix
62,pkockg6,940697,BTS
503,hantosikg7,882280,K-pop
134,gogleg8,635490,Stranger Things
545,zgatesmang9,155879,Partis politiques
526,icolqueranga,402840,NBA
223,dgappergb,744822,BTS
206,lwildbloodgc,19903,OM
508,rmcillroygd,3588,Rap US
270,isorbyge,919760,Euphoria
387,bshawgf,581077,Dev Twitter
427,ahummgg,167193,PSG
331,kgrichukhanovgh,586329,Art
489,elivingstongi,856445,Streetwear
23,nminchintongj,92708,Photographie
284,kwoodusgk,892683,Manga
514,usherringhamgl,875298,LGBTQ+
486,lbradburygm,442857,Cinéma
346,tgaskellgn,879580,BTS
339,awelburngo,27597,Technologie
32,dbohillsgp,225693,YouTube
229,sfyfegq,144797,The Office
264,bvernallsgr,741064,OM
208,ltolchargs,766708,Programmation
498,taistropgt,546157,LGBTQ+
260,bseabrockegu,298795,Électro
438,bovenellgv,437782,The Office
55,kfabbrogw,16398,Euphoria
530,fbutlerbowdongx,54623,Aya Nakamura
328,ragglionegy,59544,Anime
16,fdugdalegz,476662,Jazz
334,djerzycowskih0,720976,Beyoncé
372,acrackelh1,708775,Rock
430,lnervalh2,917176,Journalisme indépendant
94,zcunninghamh3,860774,Fact-checking
237,cunsworthh4,101929,Rock
267,mgrayneh5,221559,Technologie
479,dmillerh6,972543,Tatouage
290,rrooksbyh7,761414,HBO
427,fshawh8,313509,K-pop
378,ngillowh9,703417,Mode
11,gbamlettha,409080,Partis politiques
270,ehutchasonhb,447609,OM
240,bcoselyhc,979219,Manga
184,trottgerhd,639343,Design
490,ilarratthe,832883,Anime
112,tnoirelhf,44337,Aya Nakamura
377,cbeedlehg,330914,Rap français
542,cwagenenhh,898572,Prime Video
489,mlittleyhi,847110,Activisme
160,llodderhj,534319,Rap français
549,mscholehk,435224,Culture populaire
482,nhawkswoodhl,499021,Féminisme
83,kgittoeshm,307937,YouTube
391,msimonsenhn,183239,Art
538,nstoboho,232386,Rock
23,rhushhp,797502,Stranger Things
222,aplotthq,397392,Activisme
123,ayardyhr,317099,Mèmes
331,cwitterhs,897603,Histoire
480,vwynettht,870030,PSG
165,rfostersmithhu,560991,Culture populaire
33,tmcharghv,487234,Géopolitique
216,pbroszkiewiczhw,543054,Mèmes
71,blenghx,108150,Rock
540,awhitelawhy,386374,K-pop
288,jmcgrealhz,99251,Géopolitique
157,rgarnari0,821191,Illustration
264,klocali1,97227,Real Madrid
510,sbittertoni2,330508,Activisme
217,wwillettsi3,273995,Design
530,kkeefei4,847337,Philosophie
287,hmoulsteri5,597721,Philosophie
419,bgregolottii6,679915,Threads
474,gspiringi7,500797,Twitch
433,kkrzysztofi8,830385,Art
128,mroelofseni9,817871,Anime
74,oamorineia,301514,Écologie
275,lvanleijsib,869683,Woke Twitter
174,mpardyic,769301,Cinéma
440,ogilchristid,331106,Programmation
78,lmcgormanie,869762,Beyoncé
517,rivakhnoif,136427,Beyoncé
15,ddobererig,929279,Rap US
443,bosuairdih,441950,Woke Twitter
549,uhabornii,506450,Football
470,sredbournij,78182,Activisme
351,teadmeadesik,685238,Football
285,nconyeril,849380,Diaspora africaine
415,mkikim,547463,Communauté noire
341,sbewfieldin,858157,Manga
6,fsandyfirthio,276317,Rap US
429,bceelyip,411899,HBO
90,avanderkruijsiq,953374,Prime Video
14,ggronousir,996759,Photographie
274,sfitzroyis,215596,YouTube
135,dmcmahonit,212793,Beyoncé
123,gclelandiu,280561,Twitch
145,pwoodmaniv,702344,Web3
101,bwegneriw,890956,Mèmes
2,nfenechix,630300,Rock
502,caytoiy,712326,Activisme
332,jashbyiz,16834,Anime
142,msellwoodj0,484633,Fact-checking
478,apescottj1,367466,Streetwear
379,cthoraldj2,147714,Influenceurs
103,harrowj3,112577,Art
228,nforestallj4,436437,Threads
303,reselerj5,24245,PSG
124,hbottenj6,596925,Real Madrid
104,mganningj7,725209,Politique
259,pjerochj8,385120,IA
296,iadlingtonj9,344640,Activisme
473,fmithonja,537994,Web3
15,cautenjb,5223,Threads
295,aaldinjc,240491,Twitch
16,kreedejd,775423,Histoire
229,cpowellje,712986,BTS
254,ekelloggjf,820132,Photographie
121,salesijg,164885,PSG
167,agallierjh,322865,OM
380,krollandji,564551,NBA
117,tstonesjj,260848,K-pop
335,elucyjk,74982,Écologie
233,dpringlejl,636726,Photographie
67,bcomerfordjm,98976,Design
538,abrownilljn,273741,Programmation
73,jmccaskelljo,972222,Illustration
64,dcolleymorejp,823093,Manga
112,fcowlandjq,335362,Féminisme
192,hofeenyjr,900481,Dev Twitter
410,ppryddenjs,856087,Football
44,fpetrenkojt,678330,The Office
93,nfranchioniju,939643,Beyoncé
42,krameljv,827416,Euphoria
78,asimanenkojw,915834,Rap français
159,rgobolosjx,396244,Zemmouriens
533,smarlingjy,106423,Rap US
206,lbarffjz,578559,Web3
71,egiraudyk0,159431,Illustration
41,abendlek1,702075,Anime
363,vbarcroftk2,530960,Beyoncé
349,irouthk3,230037,Threads
450,mfarrentk4,731714,Culture populaire
290,zforrestk5,580907,Dev Twitter
443,bsorbiek6,371045,Aya Nakamura
340,mlumsdallk7,333219,Technologie
140,gwroutk8,818152,Électro
484,rlevesleyk9,455427,Écologie
222,namphlettka,755084,Technologie
539,kgagerkb,870295,Influenceurs
180,jkoppkc,411915,Design
443,cgowthorpekd,521253,Zemmouriens
308,bcunradike,168955,Influenceurs
33,mtidballkf,3662,Elon Musk
318,egrabbamkg,652576,Jazz
536,eofallonekh,404355,Manga
186,bkannki,622631,Tatouage
20,swiszniewskikj,224476,Streetwear
4,dswepsonkk,510864,Elon Musk
536,cbroggettikl,389423,Web3
178,acroisierkm,636483,Woke Twitter
62,abaumannkn,243662,Real Madrid
125,cpottageko,218651,Histoire
469,sbuftonkp,236172,NBA
76,ekaryskq,355429,Euphoria
305,pavrahamiankr,411098,Prime Video
462,mpollyks,417944,Programmation
469,aroddickkt,534279,Real Madrid
333,crewbottomku,497964,Dev Twitter
490,bcallinghamkv,737462,LGBTQ+
541,aalthorpekw,403001,Information
73,nshahkx,638830,Activisme
20,hsmyleyky,930836,BTS
27,rmoattkz,789828,Tatouage
35,bbunyardl0,344236,Tatouage
418,dtoupel1,347741,Anime
180,hdencsl2,918099,Travis Scott
288,cdavidovitchl3,180619,Shitpost
453,tmelburyl4,384473,Streetwear
61,srebanksl5,932315,Euphoria
224,hdastl6,631944,PSG
354,ktredgerl7,606182,Woke Twitter
55,ejedraszekl8,997567,LGBTQ+
6,kbearhaml9,246504,Activisme
4,npargiterla,967965,Programmation
418,gschaumannlb,407894,Shitpost
452,amealiffelc,785212,Communauté noire
222,kcockerillld,54475,Philosophie
51,kdingle,363392,Design
169,afromontlf,226624,HBO
20,mpelcheurlg,381806,Rock
14,edurwardlh,244575,Streetwear
173,cfreearli,736093,Jazz
92,gbutlinlj,898873,Prime Video
122,pconwaylk,106558,Activisme
57,ldesmondll,915460,Dev Twitter
470,yberthomieulm,168364,Mode
265,jocarranln,596802,Activisme
35,tbarnbrooklo,459057,Rap US
465,dbartoslp,508805,Travis Scott
308,tclipstonlq,246843,Politique
513,escholtislr,41310,Électro
202,mjackettsls,341482,Prime Video
24,krudeforthlt,317038,Information
94,dcunneylu,70403,Mèmes
301,dskyramlv,337727,Culture populaire
95,galbonlw,322033,Histoire
486,cmcgavinlx,621095,Prime Video
99,lpoytressly,224481,Real Madrid
388,sdodswelllz,743737,Streetwear
419,fyatem0,530694,Diaspora africaine
368,dgolbym1,266419,Journalisme indépendant
439,yscarlanm2,287014,Diaspora africaine
370,sdaglessm3,454543,Photographie
101,bmcphailm4,821243,Web3
202,sinoldm5,228899,Stranger Things
101,bpaolettom6,355146,Rap français
198,lmounsiem7,902203,Prime Video
37,bionescom8,455358,Shitpost
343,cashpitalm9,252508,Netflix
7,jberggrenma,90501,Illustration
544,sbrayshermb,615802,Travis Scott
132,wgullickmc,316957,HBO
143,sbattermd,216723,Influenceurs
253,bspeakme,788820,LGBTQ+
378,aclaceymf,398731,Aya Nakamura
63,jprimarolomg,941248,Fact-checking
209,halvaromh,308265,Fact-checking
323,liffemi,746844,LGBTQ+
240,saultmj,751184,Shitpost
376,momullaneymk,344840,Tatouage
532,mlotheanml,508630,Jazz
458,dizkoveskimm,816126,Stranger Things
199,ahailstonmn,694433,Tatouage
418,eroggeromo,182589,NBA
326,dtregennamp,297752,Dev Twitter
124,cwarbeysmq,753084,Géopolitique
454,agibsonmr,595579,The Office
528,mlowderms,207464,Prime Video
45,wfairebrothermt,720964,Design
77,kmcglynnmu,934629,The Office
411,tsacchettimv,609447,Diaspora africaine
330,pmcgarritymw,930035,Threads
2,mhartleburymx,154772,Rap français
549,bpatientmy,209371,Manga
102,vhattiffmz,450216,Rock
10,cdambrogion0,855345,Design
315,uheinreichn1,702859,Programmation
68,dhutfieldn2,442952,Écologie
53,bvamplersn3,447778,Électro
77,jcrittenn4,48153,Web3
341,ahubachn5,513121,Illustration
296,mskirlinn6,881390,Mode
332,ccorzonn7,995785,LGBTQ+
53,nbarklyn8,978078,PSG
38,bmacclenann9,152177,Crypto
255,kbinningna,534566,PSG
38,srodenburgnb,232365,Électro
435,kringrosenc,154130,Écologie
120,mdomoneynd,359309,OM
537,blyndonne,661262,Dev Twitter
445,bcampesnf,748079,Real Madrid
481,nmedgwickng,854101,The Office
417,qdenisovichnh,400387,Écologie
543,otowsonni,891050,Tatouage
406,dgotlingnj,608534,Art
224,pvanshinnk,650765,Crypto
169,rlavellnl,544860,Écologie
155,zcolmorenm,48691,YouTube
388,sllewellennn,214100,The Office
165,rbrackenridgeno,482241,Mode
501,lcaretnp,135440,Jazz
462,sgarnsworthynq,921533,Design
506,dlafaynr,963096,IA
127,arubenns,702701,Histoire
409,shaymesnt,384545,Football
150,ibenazetnu,133672,Partis politiques
477,cstruannv,898590,Philosophie
344,bportsmouthnw,281902,Art
18,gflishernx,807936,Manga
85,pmckenzieny,725036,Twitch
436,mmcquirknz,398794,PSG
210,vkewzicko0,598169,PSG
156,dduhigo1,321265,BTS
274,sluxtono2,742143,K-pop
439,ftuckwoodo3,60395,Géopolitique
378,mwilkinso4,904915,OM
115,dmaccartero5,585157,BTS
60,cfowlero6,160320,PSG
352,kvallacko7,245346,Twitch
357,mbimsono8,387998,Crypto
312,btascho9,84246,Photographie
30,alookoa,829846,YouTube
467,mdefraineob,219155,Diaspora africaine
54,asalliereoc,14466,The Office
301,ocomiskeyod,285509,Écologie
137,pandreuoe,342158,Politique
352,mbrownjohnof,992696,Diaspora africaine
135,esibyllaog,170763,Anime
290,mlatusoh,548781,Cinéma
250,hkellawayoi,710822,Histoire
151,wdansonoj,323952,Dev Twitter
204,mshubothamok,778796,K-pop
510,drowanol,473916,Euphoria
284,lcurtisom,467874,Technologie
27,slangdaleon,941381,Jazz
288,amcausleneoo,796595,NBA
19,bsargintop,213117,Jazz
262,ewetteroq,555962,Journalisme indépendant
499,mcollyor,591865,Humour
258,kmathouseos,124808,Shitpost
378,lpymerot,77878,Shitpost
432,mwilliamsonou,866133,Humour
17,aferranov,61453,Histoire
5,tbuddow,13807,Netflix
279,imarcumox,497767,Woke Twitter
206,apharaohoy,235536,Influenceurs
110,lsmallsmanoz,592914,Real Madrid
30,tsummersonp0,609270,Twitch
40,rwhetherp1,310510,Culture populaire
66,atenbyp2,687132,Euphoria
183,pvalenssmithp3,116226,Threads
69,mgricewoodp4,962142,Culture populaire
514,crowcliffep5,582261,OM
255,rwalkerp6,273037,Mèmes
3,bbrassillp7,19114,Histoire
55,phassettp8,672293,Écologie
458,astentonp9,283681,LGBTQ+
13,olonghurstpa,557604,OM
345,jfirmingerpb,883615,Géopolitique
277,butleypc,987796,Philosophie
46,kfahertypd,963037,Design
177,gtomasuttipe,969326,Activisme
417,pcavetpf,518303,NBA
58,mcrasfordpg,59094,HBO
30,jdenacampph,277720,Mode
166,tmeltetalpi,699695,OM
417,smackissackpj,355620,Rap US
257,nlawfullpk,862219,Jazz
193,mpegrumpl,199434,Philosophie
353,tdrewepm,593311,LGBTQ+
103,bfindlaterpn,152666,Jazz
400,aatkynspo,811546,Travis Scott
101,ngoodswenpp,630274,BTS
519,bautrypq,993560,OM
233,bstephensonpr,990350,Threads
356,ltibaltps,664242,Rap français
418,lsignept,478380,Football
437,emckeneypu,31616,Real Madrid
430,cstutelypv,651806,Real Madrid
412,mdikelinpw,542662,Électro
433,dbraunfeldpx,689147,Humour
212,deeftingpy,787830,NBA
60,etwiggpz,114174,Crypto
294,lbuttelq0,841595,Programmation
328,tpeadq1,565370,Football
317,achargeq2,507831,Netflix
166,sdeaneq3,592949,Rock
3,mcrociq4,910762,Beyoncé
116,hmclagganq5,842520,Dev Twitter
522,ejeaycockq6,563935,HBO
484,eclipsonq7,822491,Rap français
518,kfrostq8,232667,Travis Scott
161,aegginsonq9,432709,The Office
105,aosanqa,674254,Journalisme indépendant
1,djedrzejczykqb,469004,YouTube
467,acornockqc,816342,YouTube
328,hdillowayqd,141111,Philosophie
378,nsarsfieldqe,984594,Twitch
451,lsivornqf,2359,Design
302,mstraughanqg,381523,Communauté noire
520,sparkesonqh,523226,Partis politiques
97,rfrankisqi,111105,Jazz
458,gbuckeqj,387797,Dev Twitter
279,ajedrychqk,354263,Mèmes
388,nboughtflowerql,149640,Manga
469,mphythienqm,515944,The Office
329,mchaplinqn,448745,Philosophie
469,hgossageqo,728632,Culture populaire
514,bivanusyevqp,275145,Programmation
313,sallabushqq,48073,Photographie
96,agodilingtonqr,391824,Twitch
397,rdanielsenqs,572171,Woke Twitter
56,ldonglesqt,387196,Stranger Things
170,amackroqu,296908,Programmation
168,tguerrieroqv,116818,Rap français
250,lwakeqw,910607,Shitpost
108,rnodenqx,123153,Technologie
433,neadonqy,524362,Rap US
172,aronanqz,841290,The Office
277,cgillandersr0,238045,Crypto
132,jpienr1,489440,Rap US
452,acoghlinr2,983652,Zemmouriens
24,tfishbyr3,972325,Mode
440,eharraginr4,171547,Activisme
181,rtaper5,706431,Twitch
535,mmadginr6,273863,Journalisme indépendant
34,fhambletonr7,269612,Rap français
521,bstobbier8,87426,Fact-checking
368,ajasikr9,999395,Culture populaire
512,eguthrumra,744277,Dev Twitter
27,lbrunsdenrb,23382,Dev Twitter
184,dniblettrc,490229,Web3
188,bstatherrd,90180,Stranger Things
503,vbuswellre,346349,Twitch
336,eveneurrf,830429,Influenceurs
508,tbrutyrg,743187,Journalisme indépendant
116,droughanrh,371215,Activisme
315,rriddifordri,158434,Photographie
214,ocaberasrj,934479,Féminisme
202,apischofrk,500175,Fact-checking
