idAAv,titre,createur,note,explication
90,Molokai (Molokai: The Story of Father Damien),Lavinie Ulster,4,Correct mais sans plus.
930,Life During Wartime,Athene Tucsell,7,
291,Latcho Drom,Phyllys Starsmore,10,
199,Burn Notice: The Fall of Sam Axe,Nora Peachman,1,
150,The Devil and the Holy Water,Kelby Stopper,10,Pas ce que j'attendais.
988,Soul Men,Marnia Keyhoe,4,Super intéressant.
266,Melissa P.,Margaretha Holde,4,
776,"Quiet Ones, The",Glenine Owain,7,
773,Full Metal Jacket,Dix Danett,10,Pas ce que j'attendais.
231,College Road Trip,Drucie Cheeseman,6,
323,Bethlehem,Janna Althorpe,7,
133,Riot on Sunset Strip,Chauncey Greggor,0,
674,"Well Spent Life, A",Anjanette Swiffan,7,
130,"Golden Child, The",Cad Jenk,7,
1044,To Catch a Thief,Karrie Kedwell,7,
907,On the Other Side of the Tracks (De l'autre côté du périph),Joice Edgett,6,
725,After School Midnighters (Hôkago middonaitâzu),Rufe Glanvill,3,
196,"Big Heat, The",Kennan Muzzollo,6,
661,Zero Charisma,Ruthie de Banke,2,
894,Mr. Klein (Monsieur Klein),Bili Full,5,
1002,Graceland,Perry Hardwicke,6,
226,Baggage Claim,Carmella Straniero,0,
71,10 to Midnight,Lorain Pendergast,5,Pourrait être amélioré.
15,"Perfect Couple, A",Marlena Shimwall,7,
893,Salmonberries,Bari Dinjes,9,
695,Romanzo Criminale,Sherilyn Bicknell,7,
75,Money (L'argent),Wilona Akaster,6,Pas ce que j'attendais.
280,The Last Word,Evita MacTrusty,6,
567,Collision Course,Madelina Lassen,10,
275,"Visit, The",Carolann Titford,3,
821,Monogamy ,Angel Abramovicz,4,
70,"Marseillaise, La",Kylynn Libby,3,
985,"Stranger, The",Bryna Bagnold,8,Pas ce que j'attendais.
557,"Muertos, Los",Melloney Pulver,6,
856,The Seven-Ups,Olga Eaken,7,
489,Bandolero!,Ritchie Godlonton,5,Excellent travail de création.
385,"Dust Factory, The",Spense Dulinty,5,
233,"Villain, The",Jakob Ranner,8,
801,Alpha and Omega 3: The Great Wolf Games,Arabella Corrao,9,
551,The Joy of Living,Nealson Palmby,10,
18,The Gardener,Wanda Doulton,4,
329,Wavelength,Toinette Ilieve,6,
140,Bad Blood (Mauvais sang),Valene Letherbury,9,
748,Fuhrer Ex (Führer EX),Arluene Attride,5,
704,Mixed Blood,Cinda Fromant,2,
293,Unfaithfully Yours,August Haine,10,
661,California Solo,Sanford Glanvill,4,Pas ce que j'attendais.
81,Giant,Graehme Flewin,0,Assez décevant.
163,Panda! Go Panda! (Panda kopanda),Doreen Boddymead,7,
567,Rasputin,Minnaminnie Albro,10,
657,"Man Who Wasn't There, The",Enrique Winfrey,8,
171,"Slaughter Rule, The",Rube Horbart,2,
430,Here Without Me (Inja bedoone man),Rube Spurritt,0,
112,Awesome; I Fuckin Shot That!,Emmett Esmond,9,
782,"Social Network, The",Rip Kings,2,Super intéressant.
164,"New Adventures of Pippi Longstocking, The",Etty Biskupiak,9,Peu convaincant.
858,"Pellet (Bola, El)",Corella Burgyn,7,Excellent travail de création.
447,Roadie,James Peirazzi,9,A revoir.
874,Dragon: The Bruce Lee Story,Carmine Kington,10,
136,"Secret Adventures of Gustave Klopp, The (Narco)",Guss Yellowlees,8,
356,Mother's Day,Brynna Giraudoux,5,
67,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),Eddi Wheelband,4,
496,"Monster, The (Mostro, Il)",Alyssa Zorzutti,6,
955,"Liberation of L.B. Jones, The",Amie Bereford,9,
928,Restless Natives,Sophey Gerant,2,
738,There Goes My Baby,Sidnee Froude,1,
1063,Poolhall Junkies,Stavro Armor,5,
169,Seven (a.k.a. Se7en),Vanessa Dibbin,4,
652,Pain & Gain,Davide Cowland,2,Assez décevant.
366,Fitzcarraldo,Jeffrey Bloore,10,Pourrait être amélioré.
24,Making Contact (a.k.a. Joey),Aleen Yearne,4,
122,"House of the Spirits, The",Doralia Stroulger,4,
609,"Jazz Singer, The",Fraze Farnsworth,7,
780,"Company Men, The",Quentin Nesbit,4,
21,Jesus of Montreal (Jésus de Montréal),Mathew Joul,5,Pourrait être amélioré.
344,"Quiet Ones, The",Cornell Derye-Barrett,4,Très satisfait du contenu.
530,"Young in Heart, The",Fredelia Taylerson,2,
382,Niagara Motel,Gabriel Bahia,8,
655,Pokémon 3: The Movie,Travis Segoe,3,Très satisfait du contenu.
189,Matinée,Agnes Romero,5,Assez décevant.
492,Fifty/Fifty,Burg Joscelyn,7,Super intéressant.
657,Wee Willie Winkie,Addison Sanbrooke,0,
831,Angie,Blair Bridgen,4,
338,Don Juan,Robbi Rangell,2,Peu convaincant.
736,"Prey, The (La proie)",Tamar O'Kynsillaghe,10,Assez décevant.
880,Getting It Right,Robinetta Kippen,0,Assez décevant.
55,Chato's Land,Gaylene Allcott,8,
182,"Yor, the Hunter from the Future",Celka Mathiot,3,
680,Yellow,Ernestus Westbrook,1,
1039,Easy to Love,Erin Sealey,8,A revoir.
979,"Way of the Gun, The",Guthry Allsworth,10,Excellent travail de création.
836,Free Willy 3: The Rescue,Claretta Murtimer,3,
459,Copycat,Pierre Blench,4,
876,Neighbors,Ivette Cardello,0,Excellent travail de création.
337,Panda! Go Panda! (Panda kopanda),Doreen Boddymead,10,
789,Mean Creek,Adam Roskrug,6,
936,All at Sea,Ranice Gregr,7,
597,Dunston Checks In,Trixi Sowerbutts,0,
431,Reincarnated,Wilmer Pauer,6,
133,"Good Life, The",Jean Coopman,9,Très satisfait du contenu.
632,Alone in the Wilderness,Glynnis Hayselden,3,
506,"Boy Called Hate, A",Gerri McEachern,5,
591,"Manzanar Fishing Club, The",Rory Tremontana,5,
290,Heaven's Burning,Bourke Stoll,5,
506,Dead Men Walk,Francisco Owttrim,0,Pourrait être amélioré.
535,Primeval,Gilemette Congreave,1,
10,Love That Boy,Inger Nesbeth,0,Correct mais sans plus.
875,El Niño,Chastity Mutton,6,Très satisfait du contenu.
844,Reconstruction,Yvor Batiste,3,
460,"Thing Called Love, The",Sybille West,6,
640,Crazed Fruit (Kurutta kajitsu),Dolf Egarr,2,
210,Last Call (Hoogste tijd),Arturo Smith,10,
324,Zombie High,Dolores Keyhoe,2,
946,"Little Prince, The",Jarred Nisen,6,Excellent travail de création.
374,"Thing, The",Rhiamon Goodere,9,
806,"Taxing Woman, A (Marusa no onna)",Frayda Gleder,7,
68,"Eclipse, The",Pearla Bontine,6,
787,Killjoy 3,Braden Jennrich,3,A revoir.
890,Juno and the Paycock,Iosep Giorgi,9,Pourrait être amélioré.
541,Gambit,Jakob Reidie,2,
1019,Addams Family Values,Nickey Evers,4,
1058,Broadway Bill,Burtie Popescu,1,
421,"French Minister, The (Quai d'Orsay)",Shamus Pigeram,6,
136,Shenandoah,Debor Royl,9,
484,Group Sex,Verine Brannan,0,
1044,Never on Sunday (Pote tin Kyriaki),Maddy Barbe,8,
15,Anatomy of a Love Seen,Minette Pearmain,2,Assez décevant.
901,"Shoes of the Fisherman, The",Robin Lahy,2,
398,North West Frontier,Coop Romanin,4,Excellent travail de création.
977,Television Under the Swastika (Das Fernsehen unter dem Hakenkreuz),Efren Dugall,9,
90,Beauty and the Beast (Beauty and the Beasts: A Dark Tale),Brigit Artindale,2,
655,"Long Walk Home, The",Allan Benjamin,6,
1065,Cube,Jamill O'Sullivan,9,
339,Deadline,Marcello Keets,7,
685,Enon opetukset,Magdalene Biggadyke,0,
1006,Tangerines,Porter Gittis,2,
327,"Return, The",Gisella Abadam,0,Excellent travail de création.
42,Angie,Blair Bridgen,9,Peu convaincant.
791,"Tortoise and the Hare, The",Lyda De Domenicis,4,
749,Crush,Horton Wiggin,8,Très satisfait du contenu.
739,Jackass Presents: Bad Grandpa .5,Uri Tedahl,4,Peu convaincant.
291,Strike (Stachka),Isaac Chastang,6,
381,"Odd Couple II, The",Olivier Barnicott,8,
531,Hitler: A Film from Germany (Hitler - ein Film aus Deutschland),Dulcia Blay,7,
762,Once in the Life,Ernestine Abraham,10,Recommande vivement.
739,Fate of a Man (Sudba cheloveka),Darnell Sall,0,Très satisfait du contenu.
510,Romanzo Criminale,Sherilyn Bicknell,8,
613,Assassination of a High School President,Flossie Morrid,0,
536,Scum,Jewelle Demonge,8,Assez décevant.
828,Bigger Than Life,Winn Danovich,10,
351,Terms and Conditions May Apply,Thatcher O'Hallihane,9,Correct mais sans plus.
836,Psycho Beach Party,Ode Canet,8,
301,Filming 'Othello',Nonna Kix,7,
555,Bewitched,Dulcea Yurevich,10,
147,Soul Men,Marnia Keyhoe,5,Pourrait être amélioré.
744,Latcho Drom,Phyllys Starsmore,6,
262,Lifted,Marena Bausmann,1,Pourrait être amélioré.
910,"Pursuit of the Graf Spee (Battle of the River Plate, The)",Darline Kield,2,
241,V: The Final Battle,Keir Bunting,7,
812,Black Christmas,Alexia Reddecliffe,1,
1061,Carancho,Demetris Devereu,9,
704,V2: Dead Angel (Vares 2 - Jäätynyt Enkeli),Henrik Spellsworth,5,
92,Betrayed,Ring Gasson,5,
619,Critical Care,Oralie Espinho,6,
1019,"Paimen, piika ja emäntä",Karoline Coaten,3,Super intéressant.
134,Känd från TV,Amandie Linstead,3,
771,Sleeping Beauty,Vinita Hein,0,
966,"Art of War, The",Karole Becker,6,
456,Sydney (Hard Eight),Lina Spreull,0,
382,"Englishman in New York, An",Andrea Gainseford,0,
82,Hysterical Blindness,Lyndsey Massie,7,
592,Asterix at the Olympic Games (Astérix aux jeux olympiques),Reggy Longbottom,8,
364,Herr Lehmann,Vanna Van de Vlies,3,
172,Land of the Pharaohs,Garold Mahaddy,7,
329,Anatomy of a Love Seen,Minette Pearmain,9,
897,Asterix and Cleopatra (Astérix et Cléopâtre),Magdaia Laybourn,6,Assez décevant.
595,Brides (Nyfes),Shelly Brinkley,5,
132,"Haunted House, The",Delila Oakly,8,
796,Charlie's Angels,Bernhard Lowre,3,
770,"Myth of the American Sleepover, The",Desiri Knibbs,9,
668,"Tillman Story, The",Ingmar McShee,7,
471,"Night the Lights Went Out in Georgia, The",Emery Rosenzveig,1,
488,Trilogy of Terror II,Jodi Croisier,9,
798,Full Body Massage,Wilek Cansdell,7,
731,Life 2.0,Cecilio Blandamore,2,Correct mais sans plus.
60,Brainscan,Duffy Burbidge,3,Pas ce que j'attendais.
755,Siam Sunset,Scott Markussen,0,
671,All's Faire in Love,Hakeem Swancock,9,
462,Joffrey: Mavericks of American Dance,Maximilien Johns,2,
577,The Elephant Man,Cly Paternoster,10,
280,"Passion of the Christ, The",Laney Giral,2,
495,Last Stand At Saber River,Aili Overal,8,
365,Turn the River,Alfy Pedrocco,0,
314,"Ambushers, The",Romeo Jack,0,
496,Vares: The Kiss of Evil (Vares - Pahan suudelma),Yolanthe Browett,6,A revoir.
799,"Cold Light of Day, The",Frederich Cowup,10,
1031,Starting Over,Alaric McNutt,3,Peu convaincant.
485,Oyster Farmer,Shara Nagle,3,
28,Fifty/Fifty,Burg Joscelyn,4,
104,Pride and Prejudice,Alley Pidgley,7,
444,"Kentuckian, The",Wyn Gofford,10,
274,Cemetery Man (Dellamorte Dellamore),Jayme Wight,0,
100,Ignition,Ring Spread,6,
942,Maleficent,Peria Macellar,4,
1000,"Jo Jo Dancer, Your Life is Calling",Curtis Milton-White,0,Super intéressant.
18,"Way of the Gun, The",Guthry Allsworth,6,
531,"Savage Nights (Nuits fauves, Les)",Wood Esilmon,7,Très satisfait du contenu.
210,"Painted Veil, The",Quintilla Copner,3,Assez décevant.
1016,Steal This Film,Chadwick Raggitt,8,
741,Satan's Sword II (Daibosatsu toge: Ryujin no maki),Sheila Venard,3,
134,Ringers: Lord of the Fans,Torrin Stopforth,7,A revoir.
642,Latcho Drom,Delmar Monksfield,9,
685,Cyrano de Bergerac,Scotti Keegan,8,
215,"Debut, The",Carmon Garforth,10,
761,"Couch Trip, The",Merna Burberry,9,
28,"Simple Life, A (Tao jie)",Kelsey Charles,3,Très satisfait du contenu.
150,"Well Spent Life, A",Cammy Arsnell,2,Recommande vivement.
577,Darkon,Kira Oliffe,4,Super intéressant.
14,"Bag Man, The",Rozalin Dutt,4,
945,Redemption: For Robbing the Dead,Saunderson Featherstonhaugh,6,Pourrait être amélioré.
440,Broken Sky (El cielo dividido),Moyna Brandon,10,Correct mais sans plus.
681,Master of the Universe,Laurella Brameld,3,Peu convaincant.
152,"Kid With a Bike, The (Le gamin au vélo)",Kalina Sell,4,
1071,Flight of the Conchords: A Texan Odyssey,Elora Dalgety,0,Assez décevant.
162,Hold Back the Dawn,Darsie Befroy,0,
919,"Amanece, que no es poco",Curtice Kristoffersen,4,
929,Let's Kill Ward's Wife,Gage Fairham,4,
667,Dr. Who and the Daleks,Irita Neno,4,
755,Bad Family (Paha Perhe),Rosana Nolder,2,
1016,Anna,Brynna McIlreavy,7,
904,Seizure,Hilliard Fendt,9,Très satisfait du contenu.
517,"Company Men, The",Quentin Nesbit,1,Assez décevant.
903,French Fried Vacation 2 (Les bronzés font du ski),Ellery Dronsfield,0,
920,Murder by Proxy: How America Went Postal,Seana McMurty,8,
1050,Wildflowers,Kelsey Craze,6,
221,To Be Twenty,Junette Viggars,7,Pas ce que j'attendais.
540,Budd Boetticher: A Man Can Do That,Tan Baber,7,
794,"Forger, The",Ashla Vaines,4,
255,Autohystoria,Orsa Hadfield,3,
566,Mexican Hayride,Tine Sanchiz,9,
884,Pekka ja Pätkä salapoliiseina,Aleksandr Claque,5,Très satisfait du contenu.
386,Hum Dil De Chuke Sanam,Lily Barrell,3,Pas ce que j'attendais.
933,"Web of Death, The",Meggie Breakwell,2,
779,The Woman on Pier 13,Guntar Cammell,1,
669,Beaver Trilogy Part IV,Bellina Nucciotti,9,Correct mais sans plus.
217,The Third Half,Hilton Whysall,10,
586,Two Loves,Theresina Bridgman,2,
640,Passion Flower,Royall Creswell,0,
622,Einstein and Eddington,Carlie Daltrey,9,
1017,Election Day,Shawn Rickell,8,
75,36 Quai des Orfèvres (Department 36),Johna Tatters,0,Assez décevant.
874,We're No Angels,Andrea Couser,7,Assez décevant.
797,Straight Talk,Juliann Hallagan,3,
330,A Man Called Magnum,Ephrayim Longrigg,6,
928,Fanboys,Mariejeanne Fydo,9,
881,Sleeping Beauty,Lebbie Farrear,10,
351,I Really Hate My Job,Erna Adamthwaite,1,Correct mais sans plus.
257,"Dragon Missile, The (Fei long zhan)",Wandie Deane,8,
614,"Quiet Ones, The",Glenine Owain,1,
566,Hitler's Children,Myra Grishmanov,3,
647,Cowboy del Amor,Rodrigo Canedo,1,A revoir.
128,Run Ronnie Run,Mariel Cavet,7,
71,Satan's Tango (Sátántangó),Kassia Korneichik,8,
171,Rosencrantz and Guildenstern Are Undead,Ellen Karpfen,6,
654,As it is in Heaven (Så som i himmelen),Upton Mellish,8,Très satisfait du contenu.
767,Brooklyn Dodgers: The Ghosts of Flatbush,Brander Lapham,2,
778,Antiviral,Sigmund Janousek,3,
72,Christmas in Connecticut,Roldan Luto,7,
493,"Screaming Man, A (Un homme qui crie)",Isis Edgcumbe,9,
884,"Brave One, The",Bronny Jellard,7,
978,"Wedding Gift, The",Granny Sisneros,3,
439,"Best Man, The",Debi Searjeant,10,
189,I Capture the Castle,Hazlett Hobson,8,
339,The Monastery of Sendomir,Orv Suarez,8,
1009,Mission Bloody Mary,Padraic Opie,6,
590,One in a Million: The Ron LeFlore Story,Mei Waddup,7,
798,Strapped,Karylin Pearsey,1,
259,Hallåhallå,Desdemona Antonoczyk,3,
111,The Kick,Ashleigh Ren,8,
426,Berlin Express,Godfree Parradine,3,
238,"Black Coal, Thin Ice (Bai ri yan huo)",Sallie Hayle,3,
301,Hi Diddle Diddle,Betsey Kull,3,
25,Back to the Future,Skipper Duckworth,0,
778,Touch of Pink,Jephthah Westmorland,9,Assez décevant.
614,Tintin and I,Marleen Poletto,0,
110,"Downfall (Untergang, Der)",Henry Ruddoch,5,
978,Seven (a.k.a. Se7en),Vanessa Dibbin,8,
673,"War Zone, The",Oswell Lapre,8,
30,Dead Again,Martica Pettwood,1,
510,Stand-In,Aldwin Verlander,7,
543,Confessions of a Teenage Drama Queen,Bert Partener,8,
686,Hum Dil De Chuke Sanam,Lily Barrell,2,
931,Ringu 2 (Ring 2),Mirabella Smithe,1,
273,Executioners (Xian dai hao xia zhuan),Raffaello Cordery,5,
66,Shirley Valentine,Brietta Lube,2,
513,"SpongeBob Movie: Sponge Out of Water, The",Wynnie Willey,5,
57,Blood Work,Sascha Tolerton,1,Pourrait être amélioré.
298,Big Stan,Jodi Vanderplas,7,Très satisfait du contenu.
705,Confessions of a Teenage Drama Queen,Bert Partener,9,Pas ce que j'attendais.
127,Darby O'Gill and the Little People,Rhetta Salt,7,
639,Another Gay Movie,Arda Cowin,7,
5,"Phantom, The",Broddie Lattos,8,
252,Spooner,Erina MacCrackan,6,
615,"War Zone, The",Oswell Lapre,1,
518,Wild Child,Damaris Pendleberry,3,
771,Down Terrace,Vasili Sein,9,
76,Messengers 2: The Scarecrow,Dotti Croot,9,Très satisfait du contenu.
493,Alfie,Broddie Ert,8,
678,Jean-Michel Basquiat: The Radiant Child,Stacy Vasin,8,Recommande vivement.
471,Eccentricities of a Blonde-haired Girl (Singularidades de uma Rapariga Loura),Reidar Rozea,2,
888,Red Riding Hood,Randal Dyer,8,
495,Starting Out in the Evening,Kylen Anderl,6,
179,"Deadly Mantis, The",Cortie Gosnell,4,A revoir.
447,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Billie Eastmond,1,
239,Major League II,Jojo Menichino,4,
615,Creation,Jareb Sheara,4,A revoir.
759,Of Mice and Men,Gates Oram,10,Super intéressant.
608,Waist Deep,Rog Dorot,3,
780,Wild Is the Wind,Rochette McGuinley,0,
390,Spun,Virgina Aikman,5,
346,Maniacts,Tanner Murkin,1,
963,Wake,Frederica Merrisson,8,
7,Dragon: The Bruce Lee Story,Carmine Kington,1,
998,Deepstar Six,Emelia Cantrell,1,
14,Poison,Isadore Imlacke,8,
98,St. Vincent,Kitti Midner,5,
1071,Demon Seed,Maryl Davidovits,0,
782,Jude,Elspeth Westwell,2,
104,Lure of the Sila,Agnese Toulamain,10,
951,The Epic of Everest,Lancelot Finney,6,
207,BFFs,Nate MacCole,3,
655,Christopher Columbus: The Discovery,Jewel Bettesworth,7,
295,Bleak Night,Dieter Corballis,5,
617,Pipe Dream,Addison Twigger,5,
949,"Maybe, Maybe Not (Bewegte Mann, Der)",Nathalia Farlane,4,
314,Visiting Hours,Tibold Del Monte,9,
264,Tank Girl,Cherice Antoni,5,
356,Tender Is the Night,Cariotta Kienle,2,
631,Radio Free Albemuth,Gregory Taffley,4,
180,"Englishman in New York, An",Andrea Gainseford,5,
537,Necessary Roughness,Cristy Tilsley,9,
323,Sunless (Sans Soleil),Tania Irnys,10,Correct mais sans plus.
188,Five Corners,Baldwin McGrane,1,
923,Svampe,Curry Wyldish,5,
980,Declaration of War (La Guerre est Déclarée),Wainwright Searjeant,2,
332,"Kite Runner, The",Melony Hammett,1,
907,"Lair of the White Worm, The",Mathew Pavinese,7,
21,Shadow of a Doubt,Remy Burbage,0,
638,"Mosquito Net, The (La mosquitera)",Jsandye Imlacke,4,
730,Manufactured Landscapes,Alastair Fronks,5,Recommande vivement.
169,The Last Word,Evita MacTrusty,2,
455,Picnic at Hanging Rock,Pippo Jewett,0,
561,"Dust Factory, The",Spense Dulinty,2,
56,"Fist of Fury (Chinese Connection, The) (Jing wu men)",Ailsun Ghelardoni,1,Très satisfait du contenu.
497,Twister,Lewie Slucock,2,
685,Legend of the Boneknapper Dragon,Isacco McOwan,8,Excellent travail de création.
267,Witches' Hammer (Kladivo na carodejnice) ,Maximilian Gleasane,8,
1060,Stealing Rembrandt (Rembrandt),Candice Wilcher,5,
898,Sylvia Scarlett,Josh McArthur,5,
557,"Color Wheel, The",Nappy Saltman,6,
348,Walking Tall,Prudy Waterstone,6,
1020,Convoy,Coralie Daughtry,7,
135,The Broken Jug,Beitris Tallyn,4,Super intéressant.
432,The Elephant Man,Cly Paternoster,8,
802,"Night at the Roxbury, A",Goran Dorrity,3,
29,Airport,Robby Axelbey,10,
64,Who's Afraid of Virginia Woolf?,Meridel Begg,2,
528,Southern District (Zona Sur),Vilhelmina Challenger,6,
221,"Myth of the American Sleepover, The",Desiri Knibbs,0,Excellent travail de création.
281,Mein Leben - Marcel Reich-Ranicki,Arie Giorgioni,3,Très satisfait du contenu.
823,Echelon Conspiracy,Marjy Chritchlow,0,Recommande vivement.
81,Swimming,Burlie Cape,0,Super intéressant.
724,Above Suspicion,Titos Tewes,1,Pas ce que j'attendais.
826,Battle Beyond the Stars,Livvie Whiten,6,Pourrait être amélioré.
698,"Green Butchers, The (Grønne slagtere, De)",Isacco Barnwill,8,
500,"Scotland, Pa.",Lenci Bitcheno,9,
674,Crash,Cordey Lobley,1,Pas ce que j'attendais.
786,Tell It to the Marines,Cristi Borgesio,3,Recommande vivement.
397,Rounders,Thornie Coping,6,
723,Sophie's Revenge (Fei chang wan mei),Dionysus Howard - Gater,1,
239,Tokyo Drifter (Tôkyô nagaremono),Betsy Belderfield,10,
95,Frogs,Michaelina Amoss,0,
972,It Started in Naples,Raquela Scollard,6,
686,Battle of the Bulge,Zabrina Segges,6,
326,Centurion,Jill Papez,1,
251,Legend of the Lost,Marshal Dalrymple,8,
410,Easy to Love,Erin Sealey,9,
401,Here Without Me (Inja bedoone man),Moll Verbruggen,3,
124,Cat People,Reeva Kender,5,Excellent travail de création.
683,"Pirates of Penzance, The",Elsi Cosstick,2,
1020,Toy Story of Terror,Lacy Edgson,4,
677,Mother and Son (Mat i syn),Lucio Matysik,3,
749,Mesrine: Killer Instinct (L'instinct de mort),Olympie McNeigh,0,
285,P.U.N.K.S,Barry Carcass,2,Recommande vivement.
327,Darby O'Gill and the Little People,Rhetta Salt,1,
79,"Fire Within, The (Feu follet, Le)",Ealasaid Loines,0,
454,Run,Jenilee Pantin,7,
783,Into the Wild,Corliss Mityakov,3,
330,Kiss or Kill,Noll Guilford,2,
321,Requiem for a Heavyweight,Nilson Strognell,0,
825,Legend of the Boneknapper Dragon,Isacco McOwan,9,Pas ce que j'attendais.
43,Gran Torino,Ivy Horning,7,
153,Die Another Day,Foster Culross,1,Recommande vivement.
380,Murder by Proxy: How America Went Postal,Corri Redhills,1,A revoir.
265,In Praise of Older Women,Kalindi Stanbra,5,
911,"Late Shift, The",Margarete Mabbs,6,
879,"Unloved, The",Reagen Kitto,5,
49,Veronika Decides to Die,Lorne Callear,1,
73,Paper Lion,Kermie Christofides,6,
156,"Amityville Horror, The",Ethelred Pettwood,2,Pourrait être amélioré.
173,High Plains Drifter,Ivar Mandrey,8,
485,Nothing's All Bad,Damaris Baudin,8,
184,Wild Guitar,Leandra Gate,2,
366,Sir Arne's Treasure,Othilie Wainwright,7,
111,"Square, The (Al Midan)",Brad Brandenburg,7,
191,Tout ce qui brille,Darsie Brafield,4,
532,Exit,Connie Claydon,6,
1068,Ghoulies III: Ghoulies Go to College,Casi Peasgood,5,
181,There Will Be No Leave Today (Segodnya uvolneniya ne budet),Ramona Hunnam,8,A revoir.
